TiSId;Índice;Ticker;Data;Cotação
58;Bloomberg GC;H24641US Index;05/09/2024;468,6509
58;Bloomberg GC;H24641US Index;04/09/2024;468,5375
58;Bloomberg GC;H24641US Index;03/09/2024;469,5185
58;Bloomberg GC;H24641US Index;02/09/2024;473,5574
58;Bloomberg GC;H24641US Index;30/08/2024;473,5489
58;Bloomberg GC;H24641US Index;29/08/2024;472,2867
58;Bloomberg GC;H24641US Index;28/08/2024;471,174
58;Bloomberg GC;H24641US Index;27/08/2024;472,4468
58;Bloomberg GC;H24641US Index;26/08/2024;472,0927
58;Bloomberg GC;H24641US Index;23/08/2024;472,3574
58;Bloomberg GC;H24641US Index;22/08/2024;469,0364
58;Bloomberg GC;H24641US Index;21/08/2024;469,8897
58;Bloomberg GC;H24641US Index;20/08/2024;468,2509
58;Bloomberg GC;H24641US Index;19/08/2024;469,181
58;Bloomberg GC;H24641US Index;16/08/2024;467,1674
58;Bloomberg GC;H24641US Index;15/08/2024;466,2976
58;Bloomberg GC;H24641US Index;14/08/2024;463,2427
58;Bloomberg GC;H24641US Index;13/08/2024;463,2772
58;Bloomberg GC;H24641US Index;12/08/2024;460,7105
58;Bloomberg GC;H24641US Index;09/08/2024;461,0897
58;Bloomberg GC;H24641US Index;08/08/2024;459,9082
58;Bloomberg GC;H24641US Index;07/08/2024;456,4498
58;Bloomberg GC;H24641US Index;06/08/2024;456,7125
58;Bloomberg GC;H24641US Index;05/08/2024;454,1615
58;Bloomberg GC;H24641US Index;02/08/2024;459,6085
58;Bloomberg GC;H24641US Index;01/08/2024;464,81
58;Bloomberg GC;H24641US Index;31/07/2024;467,7869
58;Bloomberg GC;H24641US Index;30/07/2024;465,4924
58;Bloomberg GC;H24641US Index;29/07/2024;466,1998
58;Bloomberg GC;H24641US Index;26/07/2024;465,7979
58;Bloomberg GC;H24641US Index;25/07/2024;463,73
58;Bloomberg GC;H24641US Index;24/07/2024;465,9675
58;Bloomberg GC;H24641US Index;23/07/2024;469,3623
58;Bloomberg GC;H24641US Index;22/07/2024;468,6596
58;Bloomberg GC;H24641US Index;19/07/2024;467,2468
58;Bloomberg GC;H24641US Index;18/07/2024;467,5632
58;Bloomberg GC;H24641US Index;17/07/2024;470,1275
58;Bloomberg GC;H24641US Index;16/07/2024;473,5973
58;Bloomberg GC;H24641US Index;15/07/2024;470,8967
58;Bloomberg GC;H24641US Index;12/07/2024;470,5133
58;Bloomberg GC;H24641US Index;11/07/2024;468,4845
58;Bloomberg GC;H24641US Index;10/07/2024;465,242
58;Bloomberg GC;H24641US Index;09/07/2024;463,8251
58;Bloomberg GC;H24641US Index;08/07/2024;464,0345
58;Bloomberg GC;H24641US Index;05/07/2024;463,4027
58;Bloomberg GC;H24641US Index;04/07/2024;463,0117
58;Bloomberg GC;H24641US Index;03/07/2024;462,617
58;Bloomberg GC;H24641US Index;02/07/2024;461,176
58;Bloomberg GC;H24641US Index;01/07/2024;460,6444
58;Bloomberg GC;H24641US Index;28/06/2024;461,2228
58;Bloomberg GC;H24641US Index;27/06/2024;461,6253
58;Bloomberg GC;H24641US Index;26/06/2024;460,6253
58;Bloomberg GC;H24641US Index;25/06/2024;459,6379
58;Bloomberg GC;H24641US Index;24/06/2024;459,0847
58;Bloomberg GC;H24641US Index;21/06/2024;458,9105
58;Bloomberg GC;H24641US Index;20/06/2024;458,752
58;Bloomberg GC;H24641US Index;19/06/2024;458,9657
58;Bloomberg GC;H24641US Index;18/06/2024;458,744
58;Bloomberg GC;H24641US Index;17/06/2024;458,3033
58;Bloomberg GC;H24641US Index;14/06/2024;457,8899
58;Bloomberg GC;H24641US Index;13/06/2024;460,0199
58;Bloomberg GC;H24641US Index;12/06/2024;461,8784
58;Bloomberg GC;H24641US Index;11/06/2024;459,2428
58;Bloomberg GC;H24641US Index;10/06/2024;460,1895
58;Bloomberg GC;H24641US Index;07/06/2024;459,1938
58;Bloomberg GC;H24641US Index;06/06/2024;460,5384
58;Bloomberg GC;H24641US Index;05/06/2024;461,173
58;Bloomberg GC;H24641US Index;04/06/2024;458,7948
58;Bloomberg GC;H24641US Index;03/06/2024;459,7476
58;Bloomberg GC;H24641US Index;31/05/2024;458,6287
58;Bloomberg GC;H24641US Index;30/05/2024;458,3359
58;Bloomberg GC;H24641US Index;29/05/2024;458,7384
58;Bloomberg GC;H24641US Index;28/05/2024;461,3363
58;Bloomberg GC;H24641US Index;27/05/2024;461,1503
58;Bloomberg GC;H24641US Index;24/05/2024;460,6355
58;Bloomberg GC;H24641US Index;23/05/2024;458,8589
58;Bloomberg GC;H24641US Index;22/05/2024;461,7187
58;Bloomberg GC;H24641US Index;21/05/2024;462,2277
58;Bloomberg GC;H24641US Index;20/05/2024;463,0212
58;Bloomberg GC;H24641US Index;17/05/2024;461,3752
58;Bloomberg GC;H24641US Index;16/05/2024;461,2205
58;Bloomberg GC;H24641US Index;15/05/2024;461,8212
58;Bloomberg GC;H24641US Index;14/05/2024;459,0164
58;Bloomberg GC;H24641US Index;13/05/2024;456,9502
58;Bloomberg GC;H24641US Index;10/05/2024;456,0616
58;Bloomberg GC;H24641US Index;09/05/2024;456,7498
58;Bloomberg GC;H24641US Index;08/05/2024;455,6705
58;Bloomberg GC;H24641US Index;07/05/2024;456,4155
58;Bloomberg GC;H24641US Index;06/05/2024;456,4132
58;Bloomberg GC;H24641US Index;03/05/2024;453,6918
58;Bloomberg GC;H24641US Index;02/05/2024;451,0095
58;Bloomberg GC;H24641US Index;01/05/2024;448,7627
58;Bloomberg GC;H24641US Index;30/04/2024;448,8752
58;Bloomberg GC;H24641US Index;29/04/2024;451,775
58;Bloomberg GC;H24641US Index;26/04/2024;450,6132
58;Bloomberg GC;H24641US Index;25/04/2024;448,8184
58;Bloomberg GC;H24641US Index;24/04/2024;450,0777
58;Bloomberg GC;H24641US Index;23/04/2024;449,6945
58;Bloomberg GC;H24641US Index;22/04/2024;446,7591
58;Bloomberg GC;H24641US Index;19/04/2024;444,6416
58;Bloomberg GC;H24641US Index;18/04/2024;446,4227
58;Bloomberg GC;H24641US Index;17/04/2024;446,5245
58;Bloomberg GC;H24641US Index;16/04/2024;447,2235
58;Bloomberg GC;H24641US Index;15/04/2024;449,2928
58;Bloomberg GC;H24641US Index;12/04/2024;452,8543
58;Bloomberg GC;H24641US Index;11/04/2024;456,337
58;Bloomberg GC;H24641US Index;10/04/2024;456,3483
58;Bloomberg GC;H24641US Index;09/04/2024;458,3111
58;Bloomberg GC;H24641US Index;08/04/2024;457,8953
58;Bloomberg GC;H24641US Index;05/04/2024;456,3904
58;Bloomberg GC;H24641US Index;04/04/2024;456,0568
58;Bloomberg GC;H24641US Index;03/04/2024;457,3254
58;Bloomberg GC;H24641US Index;02/04/2024;456,8595
58;Bloomberg GC;H24641US Index;01/04/2024;459,519
58;Bloomberg GC;H24641US Index;29/03/2024;459,9226
58;Bloomberg GC;H24641US Index;28/03/2024;459,7729
58;Bloomberg GC;H24641US Index;27/03/2024;460,1658
58;Bloomberg GC;H24641US Index;26/03/2024;458,0297
58;Bloomberg GC;H24641US Index;25/03/2024;457,5081
58;Bloomberg GC;H24641US Index;22/03/2024;456,4288
58;Bloomberg GC;H24641US Index;21/03/2024;456,8345
58;Bloomberg GC;H24641US Index;20/03/2024;454,2208
58;Bloomberg GC;H24641US Index;19/03/2024;451,6329
58;Bloomberg GC;H24641US Index;18/03/2024;451,5511
58;Bloomberg GC;H24641US Index;15/03/2024;451,8633
58;Bloomberg GC;H24641US Index;14/03/2024;452,5608
58;Bloomberg GC;H24641US Index;13/03/2024;454,8188
58;Bloomberg GC;H24641US Index;12/03/2024;454,1097
58;Bloomberg GC;H24641US Index;11/03/2024;453,2762
58;Bloomberg GC;H24641US Index;08/03/2024;453,6663
58;Bloomberg GC;H24641US Index;07/03/2024;452,9691
58;Bloomberg GC;H24641US Index;06/03/2024;450,8346
58;Bloomberg GC;H24641US Index;05/03/2024;449,3515
58;Bloomberg GC;H24641US Index;04/03/2024;452,0209
58;Bloomberg GC;H24641US Index;01/03/2024;451,0874
58;Bloomberg GC;H24641US Index;29/02/2024;449,113
58;Bloomberg GC;H24641US Index;28/02/2024;448,5384
58;Bloomberg GC;H24641US Index;27/02/2024;448,2361
58;Bloomberg GC;H24641US Index;26/02/2024;446,2289
58;Bloomberg GC;H24641US Index;23/02/2024;444,9864
58;Bloomberg GC;H24641US Index;22/02/2024;444,8771
58;Bloomberg GC;H24641US Index;21/02/2024;443,5274
58;Bloomberg GC;H24641US Index;20/02/2024;447,2701
58;Bloomberg GC;H24641US Index;19/02/2024;448,725
58;Bloomberg GC;H24641US Index;16/02/2024;448,5657
58;Bloomberg GC;H24641US Index;15/02/2024;449,3911
58;Bloomberg GC;H24641US Index;14/02/2024;447,6049
58;Bloomberg GC;H24641US Index;13/02/2024;445,4106
58;Bloomberg GC;H24641US Index;12/02/2024;448,9506
58;Bloomberg GC;H24641US Index;09/02/2024;447,8379
58;Bloomberg GC;H24641US Index;08/02/2024;446,2518
58;Bloomberg GC;H24641US Index;07/02/2024;444,5565
58;Bloomberg GC;H24641US Index;06/02/2024;443,8918
58;Bloomberg GC;H24641US Index;05/02/2024;442,3948
58;Bloomberg GC;H24641US Index;02/02/2024;444,2949
58;Bloomberg GC;H24641US Index;01/02/2024;444,4822
58;Bloomberg GC;H24641US Index;31/01/2024;442,8957
58;Bloomberg GC;H24641US Index;30/01/2024;444,8332
58;Bloomberg GC;H24641US Index;29/01/2024;445,6351
58;Bloomberg GC;H24641US Index;26/01/2024;443,3234
58;Bloomberg GC;H24641US Index;25/01/2024;443,4723
58;Bloomberg GC;H24641US Index;24/01/2024;442,8801
58;Bloomberg GC;H24641US Index;23/01/2024;443,498
58;Bloomberg GC;H24641US Index;22/01/2024;443,1608
58;Bloomberg GC;H24641US Index;19/01/2024;441,239
58;Bloomberg GC;H24641US Index;18/01/2024;440,0846
58;Bloomberg GC;H24641US Index;17/01/2024;439,4324
58;Bloomberg GC;H24641US Index;16/01/2024;441,4057
58;Bloomberg GC;H24641US Index;15/01/2024;442,4221
58;Bloomberg GC;H24641US Index;12/01/2024;442,531
58;Bloomberg GC;H24641US Index;11/01/2024;443,0316
58;Bloomberg GC;H24641US Index;10/01/2024;443,6481
58;Bloomberg GC;H24641US Index;09/01/2024;443,1169
58;Bloomberg GC;H24641US Index;08/01/2024;443,4007
58;Bloomberg GC;H24641US Index;05/01/2024;441,3141
58;Bloomberg GC;H24641US Index;04/01/2024;441,1032
58;Bloomberg GC;H24641US Index;03/01/2024;441,4816
58;Bloomberg GC;H24641US Index;02/01/2024;444,8524
58;Bloomberg GC;H24641US Index;29/12/2023;447,281
58;Bloomberg GC;H24641US Index;28/12/2023;448,5202
58;Bloomberg GC;H24641US Index;27/12/2023;448,1892
58;Bloomberg GC;H24641US Index;26/12/2023;446,7996
58;Bloomberg GC;H24641US Index;25/12/2023;445,6089
58;Bloomberg GC;H24641US Index;22/12/2023;445,6952
58;Bloomberg GC;H24641US Index;21/12/2023;445,1338
58;Bloomberg GC;H24641US Index;20/12/2023;442,6241
58;Bloomberg GC;H24641US Index;19/12/2023;445,1699
58;Bloomberg GC;H24641US Index;18/12/2023;443,0134
58;Bloomberg GC;H24641US Index;15/12/2023;442,973
58;Bloomberg GC;H24641US Index;14/12/2023;441,8977
58;Bloomberg GC;H24641US Index;13/12/2023;436,8394
58;Bloomberg GC;H24641US Index;12/12/2023;433,3731
58;Bloomberg GC;H24641US Index;11/12/2023;433,1928
58;Bloomberg GC;H24641US Index;08/12/2023;432,4052
58;Bloomberg GC;H24641US Index;07/12/2023;431,7981
58;Bloomberg GC;H24641US Index;06/12/2023;430,4833
58;Bloomberg GC;H24641US Index;05/12/2023;429,9794
58;Bloomberg GC;H24641US Index;04/12/2023;431,1202
58;Bloomberg GC;H24641US Index;01/12/2023;430,5827
58;Bloomberg GC;H24641US Index;30/11/2023;427,0942
58;Bloomberg GC;H24641US Index;29/11/2023;426,1045
58;Bloomberg GC;H24641US Index;28/11/2023;424,8898
58;Bloomberg GC;H24641US Index;27/11/2023;424,1332
58;Bloomberg GC;H24641US Index;24/11/2023;424,0437
58;Bloomberg GC;H24641US Index;23/11/2023;423,3928
58;Bloomberg GC;H24641US Index;22/11/2023;423,4346
58;Bloomberg GC;H24641US Index;21/11/2023;423,0806
58;Bloomberg GC;H24641US Index;20/11/2023;424,2929
58;Bloomberg GC;H24641US Index;17/11/2023;422,6831
58;Bloomberg GC;H24641US Index;16/11/2023;421,0766
58;Bloomberg GC;H24641US Index;15/11/2023;422,1683
58;Bloomberg GC;H24641US Index;14/11/2023;420,1669
58;Bloomberg GC;H24641US Index;13/11/2023;414,9429
58;Bloomberg GC;H24641US Index;10/11/2023;414,4374
58;Bloomberg GC;H24641US Index;09/11/2023;413,5798
58;Bloomberg GC;H24641US Index;08/11/2023;415,3238
58;Bloomberg GC;H24641US Index;07/11/2023;415,6393
58;Bloomberg GC;H24641US Index;06/11/2023;415,1623
58;Bloomberg GC;H24641US Index;03/11/2023;416,6445
58;Bloomberg GC;H24641US Index;02/11/2023;412,5507
58;Bloomberg GC;H24641US Index;01/11/2023;408,9014
58;Bloomberg GC;H24641US Index;31/10/2023;407,713
58;Bloomberg GC;H24641US Index;30/10/2023;407,3504
58;Bloomberg GC;H24641US Index;27/10/2023;407,5747
58;Bloomberg GC;H24641US Index;26/10/2023;408,6861
58;Bloomberg GC;H24641US Index;25/10/2023;410,0681
58;Bloomberg GC;H24641US Index;24/10/2023;412,8243
58;Bloomberg GC;H24641US Index;23/10/2023;410,8195
58;Bloomberg GC;H24641US Index;20/10/2023;411,744
58;Bloomberg GC;H24641US Index;19/10/2023;414,0043
58;Bloomberg GC;H24641US Index;18/10/2023;416,7654
58;Bloomberg GC;H24641US Index;17/10/2023;419,3929
58;Bloomberg GC;H24641US Index;16/10/2023;418,5437
58;Bloomberg GC;H24641US Index;13/10/2023;417,4676
58;Bloomberg GC;H24641US Index;12/10/2023;419,2053
58;Bloomberg GC;H24641US Index;11/10/2023;420,9256
58;Bloomberg GC;H24641US Index;10/10/2023;420,3072
58;Bloomberg GC;H24641US Index;09/10/2023;417,9886
58;Bloomberg GC;H24641US Index;06/10/2023;417,8275
58;Bloomberg GC;H24641US Index;05/10/2023;416,1583
58;Bloomberg GC;H24641US Index;04/10/2023;416,8546
58;Bloomberg GC;H24641US Index;03/10/2023;417,3861
58;Bloomberg GC;H24641US Index;02/10/2023;421,2472
58;Bloomberg GC;H24641US Index;29/09/2023;422,7764
58;Bloomberg GC;H24641US Index;28/09/2023;422,598
58;Bloomberg GC;H24641US Index;27/09/2023;421,6891
58;Bloomberg GC;H24641US Index;26/09/2023;421,027
58;Bloomberg GC;H24641US Index;25/09/2023;422,7499
58;Bloomberg GC;H24641US Index;22/09/2023;423,0334
58;Bloomberg GC;H24641US Index;21/09/2023;423,4276
58;Bloomberg GC;H24641US Index;20/09/2023;426,5826
58;Bloomberg GC;H24641US Index;19/09/2023;427,4423
58;Bloomberg GC;H24641US Index;18/09/2023;428,0296
58;Bloomberg GC;H24641US Index;15/09/2023;429,2159
58;Bloomberg GC;H24641US Index;14/09/2023;430,1752
58;Bloomberg GC;H24641US Index;13/09/2023;428,5754
58;Bloomberg GC;H24641US Index;12/09/2023;429,2139
58;Bloomberg GC;H24641US Index;11/09/2023;429,6415
58;Bloomberg GC;H24641US Index;08/09/2023;428,9838
58;Bloomberg GC;H24641US Index;07/09/2023;429,3771
58;Bloomberg GC;H24641US Index;06/09/2023;431,0749
58;Bloomberg GC;H24641US Index;05/09/2023;431,9059
58;Bloomberg GC;H24641US Index;04/09/2023;433,0507
58;Bloomberg GC;H24641US Index;01/09/2023;432,7014
58;Bloomberg GC;H24641US Index;31/08/2023;431,5489
58;Bloomberg GC;H24641US Index;30/08/2023;430,8694
58;Bloomberg GC;H24641US Index;29/08/2023;430,1487
58;Bloomberg GC;H24641US Index;28/08/2023;426,9904
58;Bloomberg GC;H24641US Index;25/08/2023;426,0726
58;Bloomberg GC;H24641US Index;24/08/2023;425,3645
58;Bloomberg GC;H24641US Index;23/08/2023;426,9759
58;Bloomberg GC;H24641US Index;22/08/2023;425,5322
58;Bloomberg GC;H24641US Index;21/08/2023;425,4851
58;Bloomberg GC;H24641US Index;18/08/2023;424,7245
58;Bloomberg GC;H24641US Index;17/08/2023;425,6353
58;Bloomberg GC;H24641US Index;16/08/2023;428,1379
58;Bloomberg GC;H24641US Index;15/08/2023;430,0028
58;Bloomberg GC;H24641US Index;14/08/2023;432,3246
58;Bloomberg GC;H24641US Index;11/08/2023;431,8317
58;Bloomberg GC;H24641US Index;10/08/2023;432,6879
58;Bloomberg GC;H24641US Index;09/08/2023;432,8127
58;Bloomberg GC;H24641US Index;08/08/2023;433,4419
58;Bloomberg GC;H24641US Index;07/08/2023;434,5788
58;Bloomberg GC;H24641US Index;04/08/2023;434,3931
58;Bloomberg GC;H24641US Index;03/08/2023;434,8685
58;Bloomberg GC;H24641US Index;02/08/2023;435,4139
58;Bloomberg GC;H24641US Index;01/08/2023;439,8067
58;Bloomberg GC;H24641US Index;31/07/2023;441,4815
58;Bloomberg GC;H24641US Index;28/07/2023;439,5852
58;Bloomberg GC;H24641US Index;27/07/2023;437,0555
58;Bloomberg GC;H24641US Index;26/07/2023;437,8013
58;Bloomberg GC;H24641US Index;25/07/2023;437,1712
58;Bloomberg GC;H24641US Index;24/07/2023;436,6943
58;Bloomberg GC;H24641US Index;21/07/2023;436,7971
58;Bloomberg GC;H24641US Index;20/07/2023;436,5845
58;Bloomberg GC;H24641US Index;19/07/2023;438,2654
58;Bloomberg GC;H24641US Index;18/07/2023;437,7852
58;Bloomberg GC;H24641US Index;17/07/2023;436,2736
58;Bloomberg GC;H24641US Index;14/07/2023;435,1159
58;Bloomberg GC;H24641US Index;13/07/2023;436,4569
58;Bloomberg GC;H24641US Index;12/07/2023;433,9203
58;Bloomberg GC;H24641US Index;11/07/2023;432,6342
58;Bloomberg GC;H24641US Index;10/07/2023;430,9298
58;Bloomberg GC;H24641US Index;07/07/2023;428,6408
58;Bloomberg GC;H24641US Index;06/07/2023;427,6946
58;Bloomberg GC;H24641US Index;05/07/2023;431,2427
58;Bloomberg GC;H24641US Index;04/07/2023;431,8548
58;Bloomberg GC;H24641US Index;03/07/2023;431,7383
58;Bloomberg GC;H24641US Index;30/06/2023;430,3035
58;Bloomberg GC;H24641US Index;29/06/2023;428,1559
58;Bloomberg GC;H24641US Index;28/06/2023;427,4998
58;Bloomberg GC;H24641US Index;27/06/2023;425,9474
58;Bloomberg GC;H24641US Index;26/06/2023;423,4296
58;Bloomberg GC;H24641US Index;23/06/2023;423,6577
58;Bloomberg GC;H24641US Index;22/06/2023;426,5764
58;Bloomberg GC;H24641US Index;21/06/2023;426,4999
58;Bloomberg GC;H24641US Index;20/06/2023;427,539
58;Bloomberg GC;H24641US Index;19/06/2023;428,4589
58;Bloomberg GC;H24641US Index;16/06/2023;428,8931
58;Bloomberg GC;H24641US Index;15/06/2023;428,8784
58;Bloomberg GC;H24641US Index;14/06/2023;427,1113
58;Bloomberg GC;H24641US Index;13/06/2023;427,0235
58;Bloomberg GC;H24641US Index;12/06/2023;424,6521
58;Bloomberg GC;H24641US Index;09/06/2023;422,619
58;Bloomberg GC;H24641US Index;08/06/2023;422,8825
58;Bloomberg GC;H24641US Index;07/06/2023;422,1922
58;Bloomberg GC;H24641US Index;06/06/2023;421,8294
58;Bloomberg GC;H24641US Index;05/06/2023;419,7975
58;Bloomberg GC;H24641US Index;02/06/2023;419,2461
58;Bloomberg GC;H24641US Index;01/06/2023;415,5176
58;Bloomberg GC;H24641US Index;31/05/2023;413,3374
58;Bloomberg GC;H24641US Index;30/05/2023;413,8565
58;Bloomberg GC;H24641US Index;29/05/2023;414,0552
58;Bloomberg GC;H24641US Index;26/05/2023;414,0287
58;Bloomberg GC;H24641US Index;25/05/2023;412,3398
58;Bloomberg GC;H24641US Index;24/05/2023;412,8312
58;Bloomberg GC;H24641US Index;23/05/2023;414,0233
58;Bloomberg GC;H24641US Index;22/05/2023;415,6765
58;Bloomberg GC;H24641US Index;19/05/2023;414,1346
58;Bloomberg GC;H24641US Index;18/05/2023;414,5587
58;Bloomberg GC;H24641US Index;17/05/2023;413,6701
58;Bloomberg GC;H24641US Index;16/05/2023;412,0909
58;Bloomberg GC;H24641US Index;15/05/2023;413,66
58;Bloomberg GC;H24641US Index;12/05/2023;412,198
58;Bloomberg GC;H24641US Index;11/05/2023;412,4781
58;Bloomberg GC;H24641US Index;10/05/2023;412,9884
58;Bloomberg GC;H24641US Index;09/05/2023;411,9676
58;Bloomberg GC;H24641US Index;08/05/2023;412,6694
58;Bloomberg GC;H24641US Index;05/05/2023;411,5146
58;Bloomberg GC;H24641US Index;04/05/2023;408,7357
58;Bloomberg GC;H24641US Index;03/05/2023;409,3831
58;Bloomberg GC;H24641US Index;02/05/2023;409,7247
58;Bloomberg GC;H24641US Index;01/05/2023;412,1096
58;Bloomberg GC;H24641US Index;28/04/2023;411,8292
58;Bloomberg GC;H24641US Index;27/04/2023;410,7013
58;Bloomberg GC;H24641US Index;26/04/2023;409,8603
58;Bloomberg GC;H24641US Index;25/04/2023;411,0876
58;Bloomberg GC;H24641US Index;24/04/2023;414,5641
58;Bloomberg GC;H24641US Index;21/04/2023;414,8028
58;Bloomberg GC;H24641US Index;20/04/2023;414,9782
58;Bloomberg GC;H24641US Index;19/04/2023;416,4016
58;Bloomberg GC;H24641US Index;18/04/2023;417,0427
58;Bloomberg GC;H24641US Index;17/04/2023;416,9753
58;Bloomberg GC;H24641US Index;14/04/2023;415,8272
58;Bloomberg GC;H24641US Index;13/04/2023;416,1894
58;Bloomberg GC;H24641US Index;12/04/2023;414,5798
58;Bloomberg GC;H24641US Index;11/04/2023;414,9417
58;Bloomberg GC;H24641US Index;10/04/2023;413,6144
58;Bloomberg GC;H24641US Index;07/04/2023;412,4694
58;Bloomberg GC;H24641US Index;06/04/2023;412,4174
58;Bloomberg GC;H24641US Index;05/04/2023;412,4818
58;Bloomberg GC;H24641US Index;04/04/2023;414,1898
58;Bloomberg GC;H24641US Index;03/04/2023;415,2368
58;Bloomberg GC;H24641US Index;31/03/2023;415,4643
58;Bloomberg GC;H24641US Index;30/03/2023;412,6206
58;Bloomberg GC;H24641US Index;29/03/2023;410,7703
58;Bloomberg GC;H24641US Index;28/03/2023;408,232
58;Bloomberg GC;H24641US Index;27/03/2023;408,1225
58;Bloomberg GC;H24641US Index;24/03/2023;407,1962
58;Bloomberg GC;H24641US Index;23/03/2023;407,7902
58;Bloomberg GC;H24641US Index;22/03/2023;407,2451
58;Bloomberg GC;H24641US Index;21/03/2023;409,5056
58;Bloomberg GC;H24641US Index;20/03/2023;406,1172
58;Bloomberg GC;H24641US Index;17/03/2023;405,6945
58;Bloomberg GC;H24641US Index;16/03/2023;408,5409
58;Bloomberg GC;H24641US Index;15/03/2023;406,7857
58;Bloomberg GC;H24641US Index;14/03/2023;409,9818
58;Bloomberg GC;H24641US Index;13/03/2023;408,4438
58;Bloomberg GC;H24641US Index;10/03/2023;410,2459
58;Bloomberg GC;H24641US Index;09/03/2023;414,5303
58;Bloomberg GC;H24641US Index;08/03/2023;417,7168
58;Bloomberg GC;H24641US Index;07/03/2023;417,9181
58;Bloomberg GC;H24641US Index;06/03/2023;419,5109
58;Bloomberg GC;H24641US Index;03/03/2023;419,9499
58;Bloomberg GC;H24641US Index;02/03/2023;417,2801
58;Bloomberg GC;H24641US Index;01/03/2023;416,5034
58;Bloomberg GC;H24641US Index;28/02/2023;415,7957
58;Bloomberg GC;H24641US Index;27/02/2023;415,9039
58;Bloomberg GC;H24641US Index;24/02/2023;415,703
58;Bloomberg GC;H24641US Index;23/02/2023;417,8812
58;Bloomberg GC;H24641US Index;22/02/2023;417,7185
58;Bloomberg GC;H24641US Index;21/02/2023;417,3506
58;Bloomberg GC;H24641US Index;20/02/2023;421,4466
58;Bloomberg GC;H24641US Index;17/02/2023;421,4639
58;Bloomberg GC;H24641US Index;16/02/2023;422,9557
58;Bloomberg GC;H24641US Index;15/02/2023;425,0527
58;Bloomberg GC;H24641US Index;14/02/2023;423,1713
58;Bloomberg GC;H24641US Index;13/02/2023;422,2196
58;Bloomberg GC;H24641US Index;10/02/2023;420,9557
58;Bloomberg GC;H24641US Index;09/02/2023;422,3762
58;Bloomberg GC;H24641US Index;08/02/2023;423,7701
58;Bloomberg GC;H24641US Index;07/02/2023;424,7196
58;Bloomberg GC;H24641US Index;06/02/2023;423,5895
58;Bloomberg GC;H24641US Index;03/02/2023;425,9853
58;Bloomberg GC;H24641US Index;02/02/2023;428,074
58;Bloomberg GC;H24641US Index;01/02/2023;423,6149
58;Bloomberg GC;H24641US Index;31/01/2023;420,6404
58;Bloomberg GC;H24641US Index;30/01/2023;418,7364
58;Bloomberg GC;H24641US Index;27/01/2023;421,0751
58;Bloomberg GC;H24641US Index;26/01/2023;419,481
58;Bloomberg GC;H24641US Index;25/01/2023;417,8022
58;Bloomberg GC;H24641US Index;24/01/2023;418,24
58;Bloomberg GC;H24641US Index;23/01/2023;418,8681
58;Bloomberg GC;H24641US Index;20/01/2023;415,8975
58;Bloomberg GC;H24641US Index;19/01/2023;412,7213
58;Bloomberg GC;H24641US Index;18/01/2023;414,6183
58;Bloomberg GC;H24641US Index;17/01/2023;415,4563
58;Bloomberg GC;H24641US Index;16/01/2023;414,0895
58;Bloomberg GC;H24641US Index;13/01/2023;413,8078
58;Bloomberg GC;H24641US Index;12/01/2023;412,3277
58;Bloomberg GC;H24641US Index;11/01/2023;409,542
58;Bloomberg GC;H24641US Index;10/01/2023;407,1484
58;Bloomberg GC;H24641US Index;09/01/2023;405,1127
58;Bloomberg GC;H24641US Index;06/01/2023;403,0085
58;Bloomberg GC;H24641US Index;05/01/2023;400,5456
58;Bloomberg GC;H24641US Index;04/01/2023;400,965
58;Bloomberg GC;H24641US Index;03/01/2023;397,9295
58;Bloomberg GC;H24641US Index;30/12/2022;397,6271
58;Bloomberg GC;H24641US Index;29/12/2022;397,6379
58;Bloomberg GC;H24641US Index;28/12/2022;395,2536
58;Bloomberg GC;H24641US Index;27/12/2022;397,4249
58;Bloomberg GC;H24641US Index;26/12/2022;398,4262
58;Bloomberg GC;H24641US Index;23/12/2022;398,3847
58;Bloomberg GC;H24641US Index;22/12/2022;398,4997
58;Bloomberg GC;H24641US Index;21/12/2022;400,577
58;Bloomberg GC;H24641US Index;20/12/2022;398,198
58;Bloomberg GC;H24641US Index;19/12/2022;398,5326
58;Bloomberg GC;H24641US Index;16/12/2022;400,4163
58;Bloomberg GC;H24641US Index;15/12/2022;402,3785
58;Bloomberg GC;H24641US Index;14/12/2022;406,2375
58;Bloomberg GC;H24641US Index;13/12/2022;406,0847
58;Bloomberg GC;H24641US Index;12/12/2022;404,172
58;Bloomberg GC;H24641US Index;09/12/2022;402,2926
58;Bloomberg GC;H24641US Index;08/12/2022;403,2102
58;Bloomberg GC;H24641US Index;07/12/2022;402,0451
58;Bloomberg GC;H24641US Index;06/12/2022;402,8666
58;Bloomberg GC;H24641US Index;05/12/2022;405,7272
58;Bloomberg GC;H24641US Index;02/12/2022;408,3138
58;Bloomberg GC;H24641US Index;01/12/2022;407,7614
58;Bloomberg GC;H24641US Index;30/11/2022;405,4185
58;Bloomberg GC;H24641US Index;29/11/2022;401,2153
58;Bloomberg GC;H24641US Index;28/11/2022;400,9001
58;Bloomberg GC;H24641US Index;25/11/2022;403,1322
58;Bloomberg GC;H24641US Index;24/11/2022;402,9036
58;Bloomberg GC;H24641US Index;23/11/2022;402,5137
58;Bloomberg GC;H24641US Index;22/11/2022;401,049
58;Bloomberg GC;H24641US Index;21/11/2022;399,6664
